"Website","HotelId","CheckInDate","LengthOfStay","MappedRoomType","OccupancyAdult","OccupancyChild","RoomType","BoardType","Price","AlternatePrice","TaxAmount","Currency","CachedPagePath","ShopTime","CancelationPolicy","Refundable","MappedBoardType"
"Choicehotelscom","57480","2024-05-13","1","","2","0","","","-1.00","-1.00","","USD","http://s3.us-central-1.wasabisys.com/iaas-pg-ota-cache-7d/844/4875/25158668/1816/809/Exc_638505661489808728_0001_2.html","2024-05-06T04:26:32.310","","0",""
"Choicehotelscom","69065","2024-08-04","1","","2","0","","","-1.00","-1.00","","USD","http://s3.us-central-1.wasabisys.com/iaas-pg-ota-cache-7d/844/4875/25158668/5570/809/Exc_638505665228439060_0001_2.html","2024-05-06T04:30:26.477","","0",""
"Choicehotelscom","69065","2024-06-05","1","","2","0","","","-1.00","-1.00","","USD","http://s3.us-central-1.wasabisys.com/iaas-pg-ota-cache-7d/844/4875/25158668/3464/809/Exc_638505669246412990_0001_2.html","2024-05-06T04:37:53.967","","0",""
"Choicehotelscom","69065","2024-05-09","1","","2","0","","","-1.00","-1.00","","USD","http://s3.us-central-1.wasabisys.com/iaas-pg-ota-cache-7d/844/4875/25158668/305/809/Exc_638505669942578464_0001_2.html","2024-05-06T04:38:53.147","","0",""
"Choicehotelscom","69065","2024-05-13","1","","2","0","","","-1.00","-1.00","","USD","http://s3.us-central-1.wasabisys.com/iaas-pg-ota-cache-7d/844/4875/25158668/1358/809/Exc_638505669460055547_0001_2.html","2024-05-06T04:39:01.417","","0",""
"Choicehotelscom","69252","2024-06-05","1","","2","0","","","-1.00","-1.00","","USD","http://s3.us-central-1.wasabisys.com/iaas-pg-ota-cache-7d/844/4875/25158668/3503/809/Exc_638505670169837570_0001_2.html","2024-05-06T04:40:16.003","","0",""
"Choicehotelscom","69065","2024-05-27","1","","2","0","","","-1.00","-1.00","","USD","http://s3.us-central-1.wasabisys.com/iaas-pg-ota-cache-7d/844/4875/25158668/2411/809/Exc_638505669992059318_0001_2.html","2024-05-06T04:40:19.883","","0",""
"Choicehotelscom","69345","2024-07-05","1","","2","0","","","-1.00","-1.00","","USD","http://s3.us-central-1.wasabisys.com/iaas-pg-ota-cache-7d/844/4875/25158668/4573/809/Exc_638505674571464517_0001_2.html","2024-05-06T04:45:37.530","","0",""
"Choicehotelscom","69345","2024-05-27","1","","2","0","","","-1.00","-1.00","","USD","http://s3.us-central-1.wasabisys.com/iaas-pg-ota-cache-7d/844/4875/25158668/2467/809/Exc_638505675378317807_0001_2.html","2024-05-06T04:48:40.150","","0",""
"Choicehotelscom","69562","2024-05-09","1","","2","0","","","-1.00","-1.00","","USD","http://s3.us-central-1.wasabisys.com/iaas-pg-ota-cache-7d/844/4875/25158668/488/809/Exc_638505678656437936_0001_2.html","2024-05-06T04:54:23.057","","0",""
"Choicehotelscom","69562","2024-05-27","1","","2","0","","","-1.00","-1.00","","USD","http://s3.us-central-1.wasabisys.com/iaas-pg-ota-cache-7d/844/4875/25158668/2594/809/Exc_638505679068349365_0001_2.html","2024-05-06T04:54:34.043","","0",""
"Choicehotelscom","69562","2024-08-04","1","","2","0","","","-1.00","-1.00","","USD","http://s3.us-central-1.wasabisys.com/iaas-pg-ota-cache-7d/844/4875/25158668/5753/809/Exc_638505681951957137_0001_2.html","2024-05-06T04:57:32.983","","0",""
"Choicehotelscom","69562","2024-05-13","1","","2","0","","","-1.00","-1.00","","USD","http://s3.us-central-1.wasabisys.com/iaas-pg-ota-cache-7d/844/4875/25158668/1541/809/Exc_638505682094405997_0001_2.html","2024-05-06T04:59:07.123","","0",""
"Choicehotelscom","69345","2024-05-09","1","","2","0","","","-1.00","-1.00","","USD","http://s3.us-central-1.wasabisys.com/iaas-pg-ota-cache-7d/844/4875/25158668/361/809/Exc_638505682330597616_0001_2.html","2024-05-06T04:59:53.693","","0",""
"Choicehotelscom","69345","2024-08-04","1","","2","0","","","-1.00","-1.00","","USD","http://s3.us-central-1.wasabisys.com/iaas-pg-ota-cache-7d/844/4875/25158668/5626/809/Exc_638505685605689647_0001_2.html","2024-05-06T05:04:23.013","","0",""
"Choicehotelscom","69593","2024-05-13","1","","2","0","","","-1.00","-1.00","","USD","http://s3.us-central-1.wasabisys.com/iaas-pg-ota-cache-7d/844/4875/25158668/1549/809/Exc_638505687621856766_0001_2.html","2024-05-06T05:08:05.483","","0",""
